volume_frio_diario,volume_frio_acumulado,frio_1_kwh,frio_2_kwh,total_frio_diario,total_frio_acumulado,co2_1_kwh,co2_2_kwh,acm_co2_1,acm_co2_2,total_co2_acumulado,volume_ar_diario,volume_ar_acumulado,ar_1_kwh,ar_2_kwh,total_co2_diario_ar,total_caldeira_diario,total_caldeira_acumulado,data,consumo_utilidades_diario,consumo_utilidades_acumulado,total_co2_acumulado_ar,volume_etanol_3.5g_m3,volume_etanol_0g_m3,total_torres_diario,total_torres_acumulado
19169.0,340456.0,6986.2,8570.2,18807.600000000002,326574.79999999993,9067.3,3738.0,133022.2,104153.8,237176.0,917.0,16832.3,486.8,2023.3,12805.3,10671.4,52231.3,2019-10-21,46767.7,738557.7999999999,88019.6,5398.0,13771.0,1973.3,34556.100000000006
18400.0,358856.0,298.4,9051.4,13028.099999999997,339602.8999999999,8057.0,7587.4,141079.2,111741.2,252820.4,1600.0,18432.3,3909.1,528.1,15644.4,1760.2,53991.5,2019-10-22,36773.7,775331.4999999999,92456.8,4700.0,13700.0,1903.8,36459.90000000001
16579.0,375435.0,289.6,10067.6,16004.6,355607.4999999999,7710.3,8806.8,148789.5,120548.0,269337.5,119.0,18551.3,3159.4,516.4,16517.1,1772.4,55763.9,2019-10-23,40488.2,815819.6999999998,96132.6,4744.0,11835.0,2518.3,38978.20000000001
19239.0,394674.0,2723.5,10681.3,18259.600000000002,373867.09999999986,6375.6,8982.6,155165.1,129530.6,284695.7,1467.0,20018.3,4127.8,546.7,15358.2,2122.8,57886.700000000004,2019-10-24,43278.600000000006,859098.2999999998,100807.1,5079.0,14160.0,2863.5,41841.70000000001
19242.0,413916.0,2499.4,11646.0,18643.699999999997,392510.7999999999,7923.2,9154.4,163088.30000000002,138685.0,301773.3,1468.0,21486.3,4656.1,521.0,17077.6,2345.5,60232.200000000004,2019-10-25,46126.59999999999,905224.8999999998,105984.20000000001,5080.0,14162.0,2882.7,44724.40000000001
19612.5,433528.5,2499.4,12114.0,18555.899999999998,411066.6999999999,8810.0,8890.7,171898.30000000002,147575.7,319474.0,2708.0,24194.3,4948.2,539.7,17700.7,2365.0,62597.200000000004,2019-10-26,46113.8,951338.6999999998,111472.1,4819.0,14793.5,2004.3,46728.70000000001
16736.0,450264.5,1707.6,11901.4,19094.6,430161.2999999999,9342.9,9254.3,181241.2,156830.0,338071.2,2895.0,27089.3,3768.7,483.6,18597.199999999997,1777.7,64374.9,2019-10-27,45946.0,997284.6999999998,115724.40000000001,4050.0,12686.0,2224.2,48952.90000000001
17166.0,467430.5,323.8,9766.1,13340.0,443501.2999999999,9079.0,5843.6,190320.2,162673.6,352993.8,27.0,27116.3,2593.5,381.3,14922.6,1499.3,65874.2,2019-10-28,33981.8,1031266.4999999999,118699.20000000001,4429.0,12737.0,1245.1,50198.00000000001
16664.0,484094.5,2287.2,10241.2,15228.400000000001,458729.6999999999,8930.2,5642.0,199250.40000000002,168315.6,367566.0,40.0,27156.3,2942.0,385.7,14572.2,1593.6,67467.8,2019-10-29,36638.0,1067904.5,122026.90000000001,4534.0,12130.0,1916.1,52114.100000000006
15778.0,499872.5,4106.2,10863.2,15440.7,474170.3999999999,5939.0,4352.3,205189.40000000002,172667.9,377857.3,1272.0,28428.3,3881.0,116.5,10291.3,1237.0,68704.8,2019-10-30,32542.100000000002,1100446.6,126024.40000000001,4120.0,11658.0,1575.6,53689.700000000004
15132.0,515004.5,4817.9,8866.2,13651.400000000001,487821.79999999993,2656.6,4121.8,207846.00000000003,176789.69999999998,384635.7,1690.0,30118.3,4154.5,337.2,6778.4,1942.3,70647.1,2019-10-31,27873.9,1128320.5,130516.1,3897.0,11235.0,1010.1,54699.8
10879.0,10879.0,5493.2,11576.5,18948.5,18948.5,3142.4,6094.8,3142.4,6094.8,9237.2,1288.0,1288.0,4216.0,399.7,9237.2,3020.4,3020.4,2019-11-01,38082.600000000006,38082.600000000006,4615.7,2771.0,8108.0,2260.8,2260.8
0.0,10879.0,5380.2,12636.0,19839.9,38788.4,3099.0,5652.3,6241.4,11747.1,17988.5,0.0,1288.0,3828.6,392.4,8751.3,2541.6,5562.0,2019-11-02,37538.2,75620.8,8836.7,0.0,0.0,2184.4,4445.200000000001
0.0,10879.0,5495.2,11872.4,18649.3,57437.7,3704.1,5044.8,9945.5,16791.9,26737.4,0.0,1288.0,3763.1,399.9,8748.9,2554.8,8116.8,2019-11-03,35994.8,111615.6,12999.7,0.0,0.0,1878.8,6324.000000000001
10362.0,21241.0,5951.8,12748.0,19880.899999999998,77318.59999999999,7497.9,4252.3,17443.4,21044.2,38487.600000000006,748.0,2036.0,3071.2,518.5,11750.2,2072.2,10189.0,2019-11-04,39240.399999999994,150856.0,16589.4,3168.0,7194.0,1947.4,8271.400000000001
16668.0,37909.0,6237.2,12640.8,19770.899999999998,97089.49999999999,7840.8,4818.6,25284.2,25862.800000000003,51147.00000000001,1234.0,3270.0,3925.7,638.7,12659.400000000001,2469.6,12658.6,2019-11-05,41584.6,192440.6,21153.800000000003,4763.0,11905.0,2120.3,10391.7
12156.0,50065.0,2047.7,9348.9,11662.400000000001,108751.9,8262.0,3459.3,33546.2,29322.100000000002,62868.3,170.0,3440.0,3193.5,588.7,11721.3,1831.4,14490.0,2019-11-06,30119.2,222559.80000000002,24936.000000000004,2685.0,9471.0,1121.9,11513.6
13069.0,63134.0,1980.9,9885.8,11807.8,120559.7,7435.5,4093.0,40981.7,33415.100000000006,74396.8,1833.0,5273.0,4151.9,609.1,11528.5,3026.6,17516.6,2019-11-07,32087.0,254646.80000000002,29697.000000000004,3543.0,9526.0,963.1,12476.7
19053.0,82187.0,5349.7,12449.6,20288.2,140847.9,6359.4,6809.1,47341.1,40224.200000000004,87565.3,2109.0,7382.0,4320.2,623.2,13168.5,3127.7,20644.3,2019-11-08,43815.2,298462.0,34640.4,6190.0,12863.0,2287.4,14764.1
20012.0,102199.0,3869.1,13477.1,21599.199999999997,162447.09999999998,5372.0,8659.4,52713.1,48883.600000000006,101596.7,2254.0,9636.0,4406.4,636.8,14031.4,4044.2,24688.5,2019-11-09,47144.299999999996,345606.3,39683.6,6823.0,13189.0,2426.3,17190.4
18517.0,120716.0,4776.6,11635.9,17351.600000000002,179798.69999999998,5638.1,4702.7,58351.2,53586.3,111937.5,965.0,10601.0,3763.6,585.3,10340.8,2824.3,27512.8,2019-11-10,36657.100000000006,382263.4,44032.5,5668.0,12849.0,1791.5,18981.9
17986.0,138702.0,5240.5,11410.2,17355.800000000003,197154.5,7648.1,4187.1,65999.3,57773.4,123772.7,447.0,11048.0,3482.0,592.2,11835.2,2635.7,30148.5,2019-11-11,37514.600000000006,419778.0,48106.7,4022.0,13964.0,1613.7,20595.600000000002
16768.0,155470.0,3831.6,9099.5,13050.6,210205.1,8193.9,5166.1,74193.2,62939.5,137132.7,3718.0,14766.0,5046.6,563.4,13360.0,3198.6,33347.1,2019-11-12,36653.2,456431.2,53716.7,4277.0,12491.0,1434.0,22029.600000000002
18026.0,173496.0,5611.5,10878.5,17423.2,227628.30000000002,7390.0,4631.9,81583.2,67571.4,149154.6,880.0,15646.0,3698.7,611.3,12021.9,3193.7,36540.799999999996,2019-11-13,38558.899999999994,494990.1,58026.7,4453.0,13573.0,1610.1,23639.7
16852.0,190348.0,4126.1,11071.4,17136.0,244764.30000000002,7611.6,6915.6,89194.8,74487.0,163681.80000000002,3483.0,19129.0,4977.1,585.5,14527.2,3109.2,39649.99999999999,2019-11-14,41935.7,536925.7999999999,63589.299999999996,3596.0,13256.0,1600.7,25240.4
19646.0,209994.0,4018.3,11602.6,17688.5,262452.80000000005,7357.2,6865.8,96552.0,81352.8,177904.80000000002,3149.0,22278.0,4798.2,568.5,14223.0,2737.9,42387.899999999994,2019-11-15,41704.8,578630.6,68956.0,4190.0,15456.0,1688.7,26929.100000000002
18658.0,228652.0,5718.8,10914.2,16987.4,279440.20000000007,7714.2,5115.0,104266.2,86467.8,190734.00000000003,3098.0,25376.0,4760.6,580.4,12829.2,2686.1,45073.99999999999,2019-11-16,39500.5,618131.1,74297.0,3932.0,14726.0,1656.8,28585.9
18208.0,246860.0,3494.0,10382.3,14237.800000000001,293678.00000000006,8471.2,4293.6,112737.4,90761.40000000001,203498.80000000002,1251.0,26627.0,3932.1,579.8,12764.800000000001,1832.2,46906.19999999999,2019-11-17,34801.600000000006,652932.7,78808.9,3702.0,14506.0,1454.9,30040.800000000003
17551.0,264411.0,5990.6,7215.2,13829.6,307507.60000000003,8482.9,3882.7,121220.29999999999,94644.1,215864.40000000002,322.0,26949.0,3258.9,574.7,12365.599999999999,2276.4,49182.59999999999,2019-11-18,33854.2,686786.8999999999,82642.5,3375.0,14176.0,1549.0,31589.800000000003
18885.0,283296.0,7263.5,9763.5,17716.2,325223.80000000005,7138.0,4392.5,128358.29999999999,99036.6,227394.90000000002,875.0,27824.0,3703.3,571.8,11530.5,2381.0,51563.59999999999,2019-11-19,37711.3,724498.2,86917.6,4172.0,14713.0,1808.5,33398.3
16143.0,299439.0,8997.3,4940.1,14380.6,339604.4,5974.3,4038.8,134332.59999999998,103075.40000000001,237408.00000000003,822.0,28646.0,3595.6,598.5,10013.1,2415.1,53978.69999999999,2019-11-20,32463.4,756961.6,91111.70000000001,3454.0,12689.0,1460.5,34858.8
17656.0,317095.0,10171.7,6135.0,16914.600000000002,356519.0,7186.8,4642.5,141519.39999999997,107717.90000000001,249237.30000000002,1438.0,30084.0,4034.6,624.9,11829.3,2092.8,56071.49999999999,2019-11-21,37278.4,794240.0,95771.20000000001,4135.0,13521.0,1782.2,36641.0
19328.0,336423.0,12411.3,6751.5,19910.1,376429.1,7387.6,5017.0,148906.99999999997,112734.90000000001,261641.90000000002,1958.0,32042.0,4269.7,627.8,12404.6,2026.8,58098.299999999996,2019-11-22,41285.0,835525.0,100668.70000000001,4107.0,15221.0,2046.0,38687.0
19106.0,355529.0,8033.6,6291.4,14713.1,391142.19999999995,7398.4,4079.2,156305.39999999997,116814.1,273119.5,827.0,32869.0,3691.1,577.7,11477.599999999999,1608.7,59706.99999999999,2019-11-23,33532.7,869057.7,104937.50000000001,4042.0,15064.0,1464.5,40151.5
19443.0,374972.0,8791.7,5401.4,14877.800000000001,406019.99999999994,7789.1,3939.1,164094.49999999997,120753.20000000001,284847.7,271.0,33140.0,3254.4,537.7,11728.2,1934.4,61641.399999999994,2019-11-24,34058.0,903115.7,108729.60000000002,3698.0,15745.0,1725.5,41877.0
16615.0,391587.0,8097.0,4468.0,13202.0,419221.99999999994,8340.0,3297.0,172434.49999999997,124050.20000000001,296484.7,1162.0,34302.0,2660.0,3005.0,11637.0,1993.0,63634.399999999994,2019-11-25,33996.0,937111.7,114394.60000000002,2665.0,13950.0,1499.0,43376.0
18671.0,410258.0,5242.9,9598.1,15337.0,434558.99999999994,6631.0,4722.8,179065.49999999997,128773.00000000001,307838.5,2408.0,36710.0,4226.8,603.2,11353.8,1993.7,65628.09999999999,2019-11-26,34888.4,972000.1,119224.60000000002,3331.0,15340.0,1373.9,44749.9
20335.0,430593.0,5795.6,12217.0,18542.9,453101.89999999997,6459.1,3935.4,185524.59999999998,132708.40000000002,318233.0,237.0,36947.0,3405.1,620.0,10394.5,1685.0,67313.09999999999,2019-11-27,36219.7,1008219.7999999999,123249.70000000003,3638.0,16697.0,1572.2,46322.1
18008.0,448601.0,4679.2,9383.8,14231.500000000002,467333.39999999997,6174.1,3921.4,191698.69999999998,136629.80000000002,328328.5,795.0,37742.0,3752.9,593.3,10095.5,1858.8,69171.9,2019-11-28,31727.0,1039946.7999999999,127595.90000000002,3598.0,14410.0,1195.0,47517.1
14540.0,463141.0,2912.7,6398.5,9447.1,476780.49999999994,6422.1,3360.4,198120.8,139990.2,338111.0,304.0,38046.0,3224.5,474.8,9782.5,1272.2,70444.09999999999,2019-11-29,25226.300000000003,1065173.0999999999,131295.2,3083.0,11457.0,1025.2,48542.299999999996
16349.0,479490.0,5259.0,7740.0,13139.0,489919.49999999994,6894.0,3941.0,205014.8,143931.2,348946.0,959.0,39005.0,3801.0,575.0,10835.0,1879.0,72323.09999999999,2019-11-30,31401.0,1096574.0999999999,135671.2,2442.0,13907.0,1172.0,49714.299999999996
16832.0,16832.0,5300.1,9062.2,14823.000000000004,14823.000000000004,5240.8,3279.5,5240.8,3279.5,8520.3,37.0,37.0,2818.8,603.8,8520.3,1801.0,1801.0,2019-12-01,29893.4,29893.4,3422.6000000000004,2966.0,13866.0,1326.5,1326.5
17160.0,33992.0,5241.7,7995.8,13463.6,28286.600000000006,2566.8,4426.0,7807.6,7705.5,15513.099999999999,1773.0,1810.0,4199.9,540.0,6992.8,1974.5,3775.5,2019-12-02,28561.9,58455.3,8162.5,3077.0,14083.0,1391.1,2717.6
17734.0,51726.0,4173.6,7418.0,11885.9,40172.50000000001,4692.0,3365.4,12499.6,11070.9,23570.5,151.0,1961.0,3071.1,531.5,8057.4,1401.8,5177.3,2019-12-03,26116.4,84571.70000000001,11765.1,2926.0,14808.0,1168.7,3886.3
18198.0,69924.0,3708.1,9700.5,13547.100000000002,53719.600000000006,4988.1,3574.8,17487.7,14645.7,32133.4,604.0,2565.0,3436.3,511.2,8562.900000000001,1406.4,6583.700000000001,2019-12-04,28532.200000000004,113103.90000000002,15712.6,3294.0,14904.0,1068.3,4954.6
17860.0,87784.0,5127.0,11052.3,16343.499999999996,70063.1,3748.4,4509.4,21236.100000000002,19155.1,40391.2,2027.0,4592.0,4345.2,559.6,8257.8,2103.4,8687.1,2019-12-05,32963.0,146066.90000000002,20617.4,3135.0,14725.0,1353.5,6308.1
19830.0,107614.0,5779.8,11559.7,17484.4,87547.5,5833.6,5187.8,27069.700000000004,24342.899999999998,51412.6,3634.0,8226.0,5042.9,589.6,11021.400000000001,2078.9,10766.0,2019-12-06,37715.3,183782.2,26249.9,3395.0,16435.0,1498.1,7806.200000000001
20128.0,127742.0,4521.5,11000.6,15756.1,103303.6,6779.0,4465.6,33848.700000000004,28808.5,62657.2,1954.0,10180.0,4231.6,572.4,11244.6,1852.3,12618.3,2019-12-07,35076.3,218858.5,31053.9,3566.0,16562.0,1419.3,9225.5
19749.0,147491.0,3874.8,10939.1,15072.100000000002,118375.70000000001,7027.4,4221.4,40876.100000000006,33029.9,73906.0,1288.0,11468.0,3963.2,597.0,11248.8,1615.4,14233.699999999999,2019-12-08,33865.5,252724.0,35614.1,3693.0,16056.0,1369.0,10594.5
19883.0,167374.0,5174.3,10342.0,15932.000000000002,134307.7,7003.6,4537.1,47879.700000000004,37567.0,85446.7,1601.0,13069.0,4121.4,585.8,11540.7,2211.8,16445.5,2019-12-09,36003.3,288727.3,40321.299999999996,3856.0,16027.0,1611.6,12206.1
17925.0,185299.0,4208.0,10488.0,14979.800000000001,149287.5,7078.5,4202.9,54958.200000000004,41769.9,96728.09999999999,1371.0,14440.0,3919.1,804.5,11281.4,1688.6,18134.1,2019-12-10,33974.200000000004,322701.5,45044.899999999994,3187.0,14738.0,1300.8,13506.9
20750.0,206049.0,6161.7,13149.4,19636.199999999997,168923.7,6006.0,5697.3,60964.200000000004,47467.200000000004,108431.4,4344.0,18784.0,5372.2,582.3,11703.3,2086.6,20220.699999999997,2019-12-11,41174.0,363875.5,50999.399999999994,4415.0,16335.0,1793.4,15300.3
19674.0,225723.0,5861.4,11768.8,17830.499999999996,186754.2,5905.2,5131.1,66869.40000000001,52598.3,119467.7,3322.0,22106.0,4930.8,589.9,11036.3,2211.1,22431.799999999996,2019-12-12,38171.0,402046.5,56520.09999999999,3543.0,16131.0,1572.4,16872.7
20215.0,245938.0,8542.0,9692.0,18641.0,205395.2,7425.0,4959.0,74294.40000000001,57557.3,131851.7,2609.0,24715.0,4552.0,601.0,12384.0,2074.0,24505.799999999996,2019-12-13,39958.0,442004.5,61673.09999999999,4080.0,16135.0,1706.0,18578.7
17870.0,263808.0,5761.7,9201.1,15083.5,220478.7,9662.1,4705.7,83956.50000000001,62263.0,146219.5,2639.0,27354.0,4585.0,543.4,14367.8,1900.6,26406.399999999994,2019-12-14,37849.7,479854.2,66801.49999999999,3928.0,13942.0,1369.4,19948.100000000002
17520.5,281328.5,4499.7,9350.9,13913.2,234391.90000000002,8598.1,3803.9,92554.60000000002,66066.9,158621.5,926.0,28280.0,3741.3,604.1,12402.0,1390.6,27796.999999999993,2019-12-15,33117.100000000006,512971.30000000005,71146.89999999998,3869.5,13651.0,1065.9,21014.000000000004
18610.0,299938.5,8637.1,8741.8,18091.500000000004,252483.40000000002,6689.0,3973.4,99243.60000000002,70040.29999999999,169283.9,358.0,28638.0,3260.8,601.2,10662.4,1555.4,29352.399999999994,2019-12-16,35860.700000000004,548832.0,75008.89999999998,4153.0,14457.0,1689.4,22703.400000000005
17855.0,317793.5,7951.1,6371.6,14351.000000000004,266834.4,3260.6,4864.1,102504.20000000003,74904.4,177408.6,2739.0,31377.0,4835.8,555.8,8124.700000000001,1945.2,31297.599999999995,2019-12-17,31025.700000000004,579857.7,80400.49999999999,3960.0,13895.0,1213.2,23916.600000000006
18674.0,336467.5,7368.3,10469.7,18231.4,285065.80000000005,2341.2,5700.3,104845.40000000002,80604.7,185450.1,3798.0,35175.0,5306.9,595.0,8041.5,2191.0,33488.59999999999,2019-12-18,36203.0,616060.7,86302.39999999998,4352.0,14322.0,1837.2,25753.800000000007
18993.0,355460.5,5573.0,12546.9,18536.5,303602.30000000005,3634.5,4626.8,108479.90000000002,85231.5,193711.4,1470.0,36645.0,4210.2,580.3,8261.3,2064.0,35552.59999999999,2019-12-19,35245.0,651305.7,91092.89999999998,4646.0,14347.0,1592.7,27346.500000000007
18111.0,373571.5,5302.8,11407.0,17201.699999999997,320804.00000000006,7251.6,5142.8,115731.50000000003,90374.3,206105.8,2551.0,39196.0,4650.9,582.3,12394.400000000001,3289.4,38841.99999999999,2019-12-20,39909.2,691214.8999999999,96326.09999999998,4063.0,14048.0,1790.5,29137.000000000007
17351.0,390922.5,6663.2,11020.9,18128.999999999996,338933.00000000006,8792.0,5552.6,124523.50000000003,95926.90000000001,220450.4,3294.0,42490.0,5107.7,607.7,14344.6,3928.8,42770.799999999996,2019-12-21,44031.0,735245.8999999999,102041.49999999997,3787.0,13564.0,1913.2,31050.200000000008
17965.0,408887.5,4777.4,10771.5,15548.9,354481.9000000001,7897.5,4696.1,132421.00000000003,100623.00000000001,233044.0,2532.0,45022.0,4696.1,681.2,12593.6,3552.0,46322.799999999996,2019-12-22,38456.0,773701.8999999999,107418.79999999997,3603.0,14362.0,1384.2,32434.40000000001
16571.0,425458.5,3217.3,9850.8,13212.999999999998,367694.9000000001,6313.2,4716.0,138734.20000000004,105339.00000000001,244073.2,2061.0,47083.0,4571.1,582.2,11029.2,2831.8,49154.6,2019-12-23,33496.2,807198.0999999999,112572.09999999998,3888.0,12683.0,1268.9,33703.30000000001
17782.0,443240.5,5769.0,11711.9,17771.2,385466.1000000001,5515.5,4998.0,144249.70000000004,110337.00000000001,254586.7,2397.0,49480.0,4707.7,616.6,10513.5,3364.8,52519.4,2019-12-24,38594.7,845792.7999999998,117896.39999999998,3890.0,13892.0,1620.9,35324.20000000001
17847.0,461087.5,6025.3,11370.6,17883.5,403349.6000000001,7029.8,3870.0,151279.50000000003,114207.00000000001,265486.5,204.0,49684.0,3382.4,612.0,10899.8,3196.8,55716.200000000004,2019-12-25,37476.9,883269.6999999998,121890.79999999997,3668.0,14179.0,1502.4,36826.60000000001
18535.0,479622.5,9037.5,8654.1,18285.9,421635.5000000001,7823.9,5095.4,159103.40000000002,119302.40000000001,278405.8,1915.0,51599.0,4501.1,562.9,12919.3,2616.5,58332.700000000004,2019-12-26,40818.7,924088.3999999998,126954.79999999997,4250.0,14285.0,1933.0,38759.60000000001
18658.0,498280.5,8215.0,9445.9,18045.800000000003,439681.3000000001,8380.0,5370.0,167483.40000000002,124672.40000000001,292155.8,3554.0,55153.0,4985.1,911.4,13750.0,4063.4,62396.100000000006,2019-12-27,43548.5,967636.8999999998,132851.3,4211.0,14447.0,1792.8,40552.400000000016
18745.0,517025.5,9699.0,7623.0,17583.0,457264.3000000001,7408.0,5707.0,174891.40000000002,130379.40000000001,305270.8,3890.0,59043.0,5446.0,273.0,13115.0,2115.0,64511.100000000006,2019-12-28,40309.0,1007945.8999999998,138570.3,4725.0,14020.0,1777.0,42329.400000000016
16974.0,533999.5,8250.0,6132.0,14796.0,472060.3000000001,9377.0,3705.0,184268.40000000002,134084.40000000002,318352.8,202.0,59245.0,3291.0,674.0,13082.0,1463.0,65974.1,2019-12-29,34700.0,1042645.8999999998,142535.3,4005.0,12969.0,1394.0,43723.400000000016
16000.0,549999.5,6742.1,5601.9,12523.3,484583.6000000001,4921.3,3791.1,189189.7,137875.50000000003,327065.2,828.0,60073.0,3611.8,634.2,8712.4,1382.2,67356.3,2019-12-30,28022.0,1070667.9,146781.3,4227.0,11773.0,1158.1,44881.500000000015
17385.5,17385.5,8443.1,9825.0,19108.499999999996,19108.499999999996,2636.7,4783.3,2636.7,4783.3,2636.7,1093.0,1093.0,3942.9,597.7,4540.6,1971.4,1971.4,2020-01-01,30352.399999999998,30352.399999999998,4540.6,3643.0,13742.5,2095.2,2095.2
18216.0,35601.5,7591.0,10658.9,18964.100000000002,38072.6,2255.0,4009.5,4891.7,8792.8,7528.4,322.0,1415.0,3295.3,606.3,3901.6000000000004,1896.7,3868.1000000000004,2020-01-02,31434.100000000002,61786.5,8442.2,3838.0,14378.0,1780.0,3875.2
18056.0,53657.5,5920.6,12037.5,18192.199999999997,56264.799999999996,3412.0,5037.2,8303.7,13830.0,15832.1,2769.0,4184.0,4803.1,596.2,5399.3,2378.4,6246.5,2020-01-03,35820.2,97606.7,13841.5,4318.0,13738.0,1546.6,5421.799999999999
18414.0,72071.5,9823.0,9218.6,19247.1,75511.9,7081.9,5576.6,15385.6,19406.6,31217.7,3762.0,7946.0,5371.1,1310.0,6681.1,2413.0,8659.5,2020-01-04,45409.7,143016.4,20522.6,4406.0,14008.0,1682.9,7104.699999999999
17841.0,89912.5,9218.9,7447.2,16869.799999999996,92381.69999999998,9726.4,4547.1,25112.0,23953.699999999997,56329.7,1422.0,9368.0,4343.4,544.9,4888.299999999999,2248.1,10907.6,2020-01-05,50519.6,193536.0,25410.899999999998,3752.0,14089.0,1401.4,8506.099999999999
17641.0,107553.5,6606.1,7129.2,14002.8,106384.49999999999,9811.1,4138.7,34923.1,28092.399999999998,91252.79999999999,958.0,10326.0,3871.2,601.3,4472.5,2342.6,13250.2,2020-01-06,57104.59999999999,250640.59999999998,29883.399999999998,3769.0,13872.0,1363.6,9869.699999999999
14304.0,121857.5,6912.0,4955.0,12015.0,118399.49999999999,9042.0,3918.0,43965.1,32010.399999999998,135217.9,593.0,10919.0,3770.0,575.0,4345.0,1843.0,15093.2,2020-01-07,62337.1,312977.69999999995,34228.399999999994,2889.0,11415.0,169.0,10038.699999999999
17199.0,139056.5,8268.0,6912.0,15639.0,134038.5,8726.0,4465.0,52691.1,36475.399999999994,187909.0,1056.0,11975.0,4006.0,664.0,4670.0,1656.0,16749.2,2020-01-08,76283.1,389260.79999999993,38898.399999999994,3915.0,13284.0,1627.0,11665.699999999999
17029.0,156085.5,7985.0,7027.0,15634.0,149672.5,6424.0,4367.0,59115.1,40842.399999999994,247024.1,541.0,12516.0,3745.0,626.0,4371.0,1967.0,18716.2,2020-01-09,82855.1,472115.8999999999,43269.399999999994,3814.0,13215.0,1768.0,13433.699999999999
20375.0,176460.5,8392.0,10685.0,20224.0,169896.5,3474.0,6030.0,62589.1,46872.399999999994,309613.2,2630.0,15146.0,4883.0,657.0,5540.0,2418.0,21134.2,2020-01-10,93505.1,565620.9999999999,48809.399999999994,4037.0,16338.0,2734.0,16167.699999999999
22758.0,199218.5,13424.0,10812.0,25145.0,195041.5,4535.0,6447.0,67124.1,53319.399999999994,376737.30000000005,3982.0,19128.0,5538.0,768.0,6306.0,2599.0,23733.2,2020-01-11,103785.1,669406.0999999999,55115.399999999994,5228.0,17530.0,2611.0,18778.699999999997
20876.0,220094.5,12125.0,9908.0,23093.0,218134.5,6211.0,6067.0,73335.1,59386.399999999994,450072.4,2917.0,22045.0,5007.0,648.0,5655.0,2629.0,26362.2,2020-01-12,107374.1,776780.1999999998,60770.399999999994,4585.0,16291.0,2662.0,21440.699999999997
19080.0,239174.5,8607.0,8878.0,18056.0,236190.5,8725.0,4194.0,82060.1,63580.399999999994,532132.5,596.0,22641.0,3623.0,643.0,4266.0,2073.0,28435.2,2020-01-13,108142.1,884922.2999999998,65036.399999999994,4018.0,15062.0,1687.0,23127.699999999997
17548.0,256722.5,8140.0,8973.0,17518.0,253708.5,8881.0,4119.0,90941.1,67699.4,623073.6,697.0,23338.0,3714.0,767.0,4481.0,2213.0,30648.2,2020-01-14,116590.1,1001512.3999999998,69517.4,4367.0,13181.0,1437.0,24564.699999999997
17658.0,274380.5,7018.0,6569.0,14409.0,268117.5,8603.0,4736.0,99544.1,72435.4,722617.7,946.0,24284.0,3914.0,713.0,4627.0,1757.0,32405.2,2020-01-15,121942.1,1123454.4999999998,74144.4,4216.0,13442.0,1605.0,26169.699999999997
16149.0,290529.5,7852.0,7308.0,15736.0,283853.5,8161.0,4732.0,107705.1,77167.4,830322.7999999999,1326.0,25610.0,4156.0,771.0,4927.0,2153.0,34558.2,2020-01-16,132286.1,1255740.5999999999,79071.4,3656.0,12493.0,1765.0,27934.699999999997
